Epoch,MSE Loss
1,0.016990327827321985
2,0.009240048991826674
3,0.009800753525147836
4,0.010188054184739788
5,0.007838991521081577
6,0.011263441666960717
7,0.01126346126353989
8,0.008190614194609225
9,0.00772257261754324
10,0.0060079450951889156
11,0.005736950338662912
12,0.0058745589689351615
13,0.006154870560082296
14,0.006808007229119539
15,0.007212473432688663
16,0.006511768450339636
17,0.005374217968589316
18,0.004998711570321271
19,0.006040503445547074
20,0.005775475808574507
21,0.005574595326712976
22,0.0046340822125785055
23,0.00516620809212327
24,0.005226138059515506
25,0.004221617775813987
26,0.0046657757367938755
27,0.004068194232725849
28,0.00519935255870223
29,0.004413131046264122
30,0.00324098650404873
31,0.003002202867840727
32,0.003480007903029521
33,0.00377397370369484
34,0.002817362135586639
35,0.0030213211740677554
36,0.0027695157817409686
37,0.0025874110656635215
38,0.0028724051352279883
39,0.0026051591460903487
40,0.0026484966898957887
41,0.0015508639432179432
42,0.0027844076180675377
43,0.0017253872259364773
44,0.0018359121905329326
45,0.0011795331141911448
46,0.0013102152103480573
47,0.0012893964303657413
48,0.0015555006471307327
49,0.00137914788016739
50,0.0013338383461814374
51,0.0009346686206602802
52,0.0006810478798191373
53,0.0008608553393666322
54,0.000866773447584516
55,0.0009084810905430155
56,0.0011771704923982421
57,0.000928647739541096
58,0.0009818385621959654
59,0.0006340985157294199
60,0.0008288854568187768
61,0.0008076818853927155
62,0.0009936525078956039
63,0.0006675487655835847
64,0.0007356997297999139
65,0.0011437687130334477
66,0.0011401388202405846
67,0.001511018364302193
68,0.0010566425965710853
69,0.0013819139858242124
70,0.0008572770932611699
71,0.0006568532762078878
72,0.0005726090855508422
73,0.0006563082972813087
74,0.0005670569264718021
75,0.000746264509507455
76,0.0005213193503247264
77,0.0006400645497099806
78,0.0006906655854739559
79,0.0006112250654647747
80,0.0004993310440719749
81,0.0005191809138826405
82,0.000513136310231251
83,0.0004536426354510089
84,0.0005665398566634394
85,0.0006776482584731033
86,0.0006355707397839675
87,0.0007494984747609124
88,0.0006900826692193125
89,0.000652162078282951
90,0.0008328419401853656
91,0.0009475701236321281
92,0.0008983445678798792
93,0.0012102361293121551
94,0.0008229116802491869
95,0.0009747825824888423
96,0.0010205859968361135
97,0.0009512494623777456
98,0.0011164280910937426
99,0.0009583392490943273
100,0.0007018291692171867
101,0.0006186101139367869
102,0.0005992066939749445
103,0.0005587355563572298
104,0.0008077239389725339
105,0.0006989532664495831
106,0.0007493159583342883
107,0.0006478492286987603
108,0.0008118817563323925
109,0.0007123489577982885
110,0.0006965804369732117
111,0.0005505336133258728
112,0.0005510173379055535
113,0.0005676948290783912
114,0.0007038000694592483
115,0.0004726007624412887
116,0.0005899080999370199
117,0.000515215012516516
118,0.0007195098301356968
119,0.000623219945797852
120,0.0005762381396683243
121,0.0004436770298828681
122,0.0004933003309512666
123,0.0003334757129778154
124,0.0003276540208995963
125,0.0003557169506772576
126,0.00038674010672063255
127,0.00033163653230682634
128,0.0003688928135185658
129,0.0003397454211760002
130,0.00034468352678231897
131,0.00031553993855292596
132,0.00032127508578317553
133,0.0003903433602924148
134,0.0003444532589734687
135,0.00036525975786692774
136,0.0003977580301580019
137,0.00048365195204193393
138,0.0006092896888731048
139,0.0007220126411993988
140,0.0006351124310943608
141,0.0006323709506735516
142,0.0008181287043650324
143,0.0007176538943895139
144,0.0008321958181719916
145,0.00047842425459142154
146,0.00040306764470490937
147,0.0007822438235355852
148,0.0007249845832120628
149,0.0008481871933327057
150,0.0012147301623675352
151,0.0014779985649511218
152,0.0006422009998156378
153,0.000754429197210508
154,0.0005128015201383581
155,0.00038048674614401536
156,0.0006032498014974408
157,0.0006328328609621774
158,0.0005553171368471037
159,0.0005514477816177532
160,0.0004579530184855685
161,0.00048826595787735034
162,0.0004537885935860686
163,0.0005518772134867808
164,0.00041114499229782573
165,0.0006213623884832487
166,0.0006180111575910511
167,0.0004486965743126348
168,0.0004626740502620426
169,0.0005199443388846703
170,0.0005541323921837223
171,0.00047377551964018495
172,0.000467806204687804
173,0.00035117053897314084
174,0.0002652332191549552
175,0.00024188907846109942
176,0.00023974693370594954
177,0.00022466384786336372
178,0.00026210322248516605
179,0.00029286685118374103
180,0.000358727683245282
181,0.0003412536301766522
182,0.00030208142828390313
183,0.00027965999518831573
184,0.00022001117783171747
185,0.0002211848899605684
186,0.00021291395144847533
187,0.0002102495614963118
188,0.00019272046702099033
189,0.0001908254586548234
190,0.00018905005126725882
191,0.00018139485788803237
192,0.00016767369415902068
193,0.00017595021757491243
194,0.00017185966256268634
195,0.00017238721920875832
196,0.00016376704819170602
197,0.00018577776888074974
198,0.0001832923209197664
199,0.0001806050839756305
200,0.00017318917161901481
201,0.00016207493123753617
202,0.000181490868756858
203,0.00020821970780768122
204,0.0001895925775897922
205,0.00022899696996319107
206,0.00025757596013136207
207,0.00035843810158742905
208,0.00036540791625157
209,0.00035582511676087353
210,0.00027445899540907704
211,0.00033290905218260984
212,0.00038293429679470137
213,0.0004931901911428819
214,0.0004746313104988076
215,0.0004263474411951999
216,0.0003994972379587125
217,0.0004578868203680031
218,0.0004002280848605248
219,0.0003123389607935678
220,0.00027425012158346365
221,0.0003640111366015238
222,0.0003857413862230411
223,0.00046261327006504873
224,0.00045219710203430927
225,0.000432313480268931
226,0.0002895964093719764
227,0.0002261725040928771
228,0.0002584206420578994
229,0.00023588283802382647
230,0.0002263277223391924
231,0.00019851547767757438
232,0.0002767262507404666
233,0.00030360681800326955
234,0.0003411721768012891
235,0.00034301177389958564
236,0.0004951268289005384
237,0.0003693031118018553
238,0.00035555949701423134
239,0.0002732187094807159
240,0.00028841210926960534
241,0.0002978027405333705
242,0.0004408839774744896
243,0.0003713551132629315
244,0.0004626398275528724
245,0.0003051663275982719
246,0.00035075370445459463
247,0.00034996402925268434
248,0.0003342104377225041
249,0.00038805754884378983
250,0.00036004045153579985
251,0.0003300115182355512
252,0.0002733780730826159
253,0.00024995555334802094
254,0.0002773654169383614
255,0.0002633533176170507
256,0.0004048332799963343
257,0.00039669093433379506
258,0.00030030120396986606
259,0.0003066989983684228
260,0.0003899126039565696
261,0.0003703651746036485
262,0.00041964679840020833
263,0.00047956207126844677
264,0.00037216986772061015
265,0.0002663888303989855
266,0.00039750162686686964
267,0.0008190956793744893
268,0.00044294784990294523
269,0.00035189655997479953
270,0.00026750101145201676
271,0.0002784423064440489
272,0.0003252941438404378
273,0.0003852790347688521
274,0.0004707663009564082
275,0.0004377716082672123
276,0.0005393564710781599
277,0.0004828353179618716
278,0.000452423928315208
279,0.0003401856738491915
280,0.00034591801571271695
281,0.00031532072219609596
282,0.0003277391454806396
283,0.00033322539432750395
284,0.00041468902733564995
285,0.00038127745404684295
286,0.00030757098502363076
287,0.0003076713054421513
288,0.00041555803691153417
289,0.00042966049222741275
290,0.00039220491259281214
291,0.00043076626510204125
292,0.00035782970323149733
293,0.0002529116233442134
294,0.00026227567747506934
295,0.000272543609510952
296,0.00021876274283082845
297,0.00021779267711584301
298,0.0001782645694523429
299,0.0002029910234947844
300,0.00022085029049776495
301,0.00021830394931991273
302,0.00018035046729589037
303,0.00016923159346333706
304,0.00014996572705664826
305,0.00016233865899266674
306,0.0001731192826506837
307,0.0001822728555756233
308,0.00021271377578765775
309,0.00020033183221433623
310,0.00019886299984743042
311,0.0001721167493087705
312,0.000218941836161927
313,0.00019857026369815383
314,0.0002634663906064816
315,0.00019917240509433518
316,0.0002186276394544014
317,0.000198561885675493
318,0.00019217530122356646
319,0.00017000238100687662
320,0.0001768413327226881
321,0.000165041003007597
322,0.0001997543680772651
323,0.00016168722953201117
324,0.0001516102526996595
325,0.00015246090176030219
326,0.00016489344513198983
327,0.00017371804460708518
328,0.00015357299150006536
329,0.00015836228424935447
330,0.00015265556006246092
331,0.0001683000298119926
332,0.0002130818240402732
333,0.00021357712078800734
334,0.00020381455299987768
335,0.00022966043870837894
336,0.00022635544761821316
337,0.00026775020281396184
338,0.00037573518663217936
339,0.00034027493432707464
340,0.00027015413555394235
341,0.0002657167201202052
342,0.0003021781895464907
343,0.00033987140777753667
344,0.0004090937014552765
345,0.0003581573037081398
346,0.0003576571335239957
347,0.00046402254592976534
348,0.0004043066869295823
349,0.0003444382576465917
350,0.0005105953299789689
351,0.0005945143090987889
352,0.0005403561667966035
353,0.0006528077858092729
354,0.0004513645491291148
355,0.00043424329051049425
356,0.0004469589975390894
357,0.0005326295208457547
358,0.00035809663240797817
359,0.0002730791524906332
360,0.000233182056156996
361,0.00024503567547071723
362,0.00029959508926064395
363,0.0003709338860062417
364,0.00034875200702420747
365,0.00038697602503816596
366,0.00046623390226159246
367,0.000371936656786905
368,0.000372547127820629
369,0.0002676608899491839
370,0.00022149824035295752
371,0.00016832067534172285
372,0.000154354187300972
373,0.00015029850207307996
374,0.00015249217867676634
375,0.00014160702861166404
376,0.00015612828440983624
377,0.00013962151982317058
378,0.00014985584748501425
379,0.00014226086750568356
380,0.000168406346347183
381,0.00015195393389149102
382,0.00018997026600118261
383,0.00019042470254741298
384,0.00017207299800550875
385,0.0001780598424375057
386,0.00016659639234906838
387,0.00014830943461371742
388,0.00015769905633836363
389,0.00015171890845522285
390,0.0001581671105668647
391,0.0001508373426380179
392,0.00016496048228873406
393,0.0001644481116575965
394,0.0001654426008220374
395,0.0001567231556691695
396,0.00015926571650197728
397,0.00013540282974039048
398,0.000128744622998056
399,0.0001543369366117986
400,0.0001638466221872174
401,0.00017420718929012463
402,0.00021349118178477512
403,0.0002672721047323042
404,0.0002398013576263717
405,0.0002438045880505039
406,0.00027878549250696477
407,0.0002971329003533659
408,0.00028514493290761794
409,0.0002899194800799402
410,0.00030400977872583706
411,0.00024813351956254337
412,0.00022344363411927286
413,0.00022258712730642097
414,0.0002431803897100811
415,0.0002525167600348747
416,0.00028512829546040543
417,0.0003435606304265093
418,0.0003640280226439548
419,0.00029078984104368523
420,0.00032670889971389745
421,0.00027006734768898847
422,0.0002330862913368037
423,0.00019362931925570592
424,0.00026283378392690795
425,0.0002755177144232827
426,0.00023038462192441025
427,0.00021518119877631154
428,0.00027730251385946756
429,0.00018396035981519768
430,0.00013437612809260221
431,0.00015750991296954454
432,0.00013308671720248336
433,0.0001280429877321391
434,0.00014032139976431304
435,0.00013522348150824353
436,0.0001477305944717955
437,0.00013124460238032044
438,0.00014343685143103357
439,0.00014054828255514925
440,0.00012740527987868214
441,0.00012552230000437704
442,0.00015832806820981205
443,0.00019411013502879844
444,0.00020496372902319612
445,0.00019762674819503445
446,0.0001829053529945668
447,0.0001979725289857015
448,0.00017874882214528043
449,0.00020309946970276845
450,0.0001662891717084373
451,0.0001803650141179484
452,0.00015130932406464125
453,0.00012927097547314284
454,0.00012108619581946793
455,0.00012586212178575807
456,0.00012332998351970067
457,0.00013104903518978972
458,0.000138945226353826
459,0.0001508044025589091
460,0.00019288737858005333
461,0.00019685024259767184
462,0.00014606563927372919
463,0.00015604647026824144
464,0.00015912887974991463
465,0.00017412522429367528
466,0.00013924064526994092
467,0.00015580742450159354
468,0.00016720115939582078
469,0.00016730822729490077
470,0.0001732571302757909
471,0.00016251809259604973
472,0.00019210871262960913
473,0.0002649851935226858
474,0.00031619004973132783
475,0.0002734886518737767
476,0.00022534358698370245
477,0.00018671524339879396
478,0.00015691221172649725
479,0.00016174571428564377
480,0.00014511303719094332
481,0.00019371108731623584
482,0.00018298423201486004
483,0.00018808030824099358
484,0.0001743896798870992
485,0.00019480983707277725
486,0.00019988043277407996
487,0.00027542295016852827
488,0.00025525556338834576
489,0.00022392256929985402
490,0.0002267414597251142
491,0.0002606401275746369
492,0.00029046202059059093
493,0.0003144708374748006
494,0.00035819259743827085
495,0.0002657856811614086
496,0.0002878571040734338
497,0.00034517506258756233
498,0.0005199816529056989
499,0.0003495206163885693
500,0.0004236498052099099
501,0.0005316296075761784
502,0.0003804489516672523
503,0.00046174258629131754
504,0.00036675768399921556
505,0.00024899272199642534
506,0.00033271017600782215
507,0.00031697295053163544
508,0.0003673732241926094
509,0.00031943679035369615
510,0.0002192310685738145
511,0.00022669265720954475
512,0.00023175087141377542
513,0.00022602711251238362
514,0.0001610372373155163
515,0.00018067036180582363
516,0.00021622630398875723
517,0.00034794498884972805
518,0.00022586206663011884
519,0.00014292490486695898
520,0.00011731977174349595
521,0.0001202827705128584
522,0.00011770607622262712
523,0.0001151517071169413
524,0.00011021297159459209
525,0.00010645213721242423
526,9.838833163181941e-05
527,0.00010704164124035742
528,0.00010224168193720592
529,0.0001105081484032174
530,0.0001071306298399577
531,0.00011823257082141936
532,0.0001148037032786912
533,0.00012868789162894244
534,0.00011921099915828866
535,0.0001550213595085855
536,0.00015877906310682495
537,0.00014077029142451163
538,0.00011260686854560238
539,0.00011025838224062075
540,0.00010245505873172079
541,0.00012566418402760367
542,0.0001359853444834395
543,0.00018623683633146962
544,0.00014180920309930418
545,0.00014057012243332185
546,0.00012861472981361052
547,0.00013286279790918342
548,0.00010970665086157775
549,0.0001239089315883272
550,0.00011228566775874545
551,0.00011131895104578385
552,9.606146171184568e-05
553,0.00010105787484159616
554,0.00011212249131252369
555,0.00014306481401339018
556,0.00020192077257282412
557,0.00013806426262211364
558,0.00015608259333627455
559,0.00012848385983185533
